"location_name","latitude","longitude","date","daily_rainfall_total_inches"
"East Central Dam","29.3481","-98.28922","2018-06-23","0"
"East Central Dam","29.3481","-98.28922","2018-06-24","0"
"East Central Dam","29.3481","-98.28922","2018-06-25","0"
"East Central Dam","29.3481","-98.28922","2018-06-26","0"
"East Central Dam","29.3481","-98.28922","2018-06-27","0"
"East Central Dam","29.3481","-98.28922","2018-06-28","0"
"East Central Dam","29.3481","-98.28922","2018-06-29","0"
"East Central Dam","29.3481","-98.28922","2018-06-30","0"
"East Central Dam","29.3481","-98.28922","2018-07-01","0"
"East Central Dam","29.3481","-98.28922","2018-07-02","0"
"East Central Dam","29.3481","-98.28922","2018-07-03","0"
"East Central Dam","29.3481","-98.28922","2018-07-04","0.87"
"East Central Dam","29.3481","-98.28922","2018-07-05","0.1"
"East Central Dam","29.3481","-98.28922","2018-07-06","0.1"
"East Central Dam","29.3481","-98.28922","2018-07-07","0.65"
"East Central Dam","29.3481","-98.28922","2018-07-08","0"
"East Central Dam","29.3481","-98.28922","2018-07-09","0.63"
"East Central Dam","29.3481","-98.28922","2018-07-10","0"
"East Central Dam","29.3481","-98.28922","2018-07-11","0"
"East Central Dam","29.3481","-98.28922","2018-07-12","0"
"East Central Dam","29.3481","-98.28922","2018-07-13","0"
"East Central Dam","29.3481","-98.28922","2018-07-14","0"
"East Central Dam","29.3481","-98.28922","2018-07-15","0"
"East Central Dam","29.3481","-98.28922","2018-07-16","0"
"East Central Dam","29.3481","-98.28922","2018-07-17","0"
"East Central Dam","29.3481","-98.28922","2018-07-18","0"
"East Central Dam","29.3481","-98.28922","2018-07-19","0"
"East Central Dam","29.3481","-98.28922","2018-07-20","0"
"East Central Dam","29.3481","-98.28922","2018-07-21","0"
"East Central Dam","29.3481","-98.28922","2018-07-22","0"
"East Central Dam","29.3481","-98.28922","2018-07-23","0"
"East Central Dam","29.3481","-98.28922","2018-07-24","0"
"East Central Dam","29.3481","-98.28922","2018-07-25","0"
"East Central Dam","29.3481","-98.28922","2018-07-26","0"
"East Central Dam","29.3481","-98.28922","2018-07-27","0"
"East Central Dam","29.3481","-98.28922","2018-07-28","0"
"East Central Dam","29.3481","-98.28922","2018-07-29","0"
"East Central Dam","29.3481","-98.28922","2018-07-30","0"
"East Central Dam","29.3481","-98.28922","2018-07-31","0"
"East Central Dam","29.3481","-98.28922","2018-08-01","0"
"East Central Dam","29.3481","-98.28922","2018-08-02","0"
"East Central Dam","29.3481","-98.28922","2018-08-03","0"
"East Central Dam","29.3481","-98.28922","2018-08-04","0"
"East Central Dam","29.3481","-98.28922","2018-08-05","0"
"East Central Dam","29.3481","-98.28922","2018-08-06","0"
"East Central Dam","29.3481","-98.28922","2018-08-07","0"
"East Central Dam","29.3481","-98.28922","2018-08-08","0"
"East Central Dam","29.3481","-98.28922","2018-08-09","0"
"East Central Dam","29.3481","-98.28922","2018-08-10","0"
"East Central Dam","29.3481","-98.28922","2018-08-11","0"
"East Central Dam","29.3481","-98.28922","2018-08-12","0"
"East Central Dam","29.3481","-98.28922","2018-08-13","0.51"
"East Central Dam","29.3481","-98.28922","2018-08-14","0.02"
"East Central Dam","29.3481","-98.28922","2018-08-15","0"
"East Central Dam","29.3481","-98.28922","2018-08-16","0"
"East Central Dam","29.3481","-98.28922","2018-08-17","0"
"East Central Dam","29.3481","-98.28922","2018-08-18","0"
"East Central Dam","29.3481","-98.28922","2018-08-19","0"
"East Central Dam","29.3481","-98.28922","2018-08-20","0"
"East Central Dam","29.3481","-98.28922","2018-08-21","0"
"East Central Dam","29.3481","-98.28922","2018-08-22","0"
"East Central Dam","29.3481","-98.28922","2018-08-23","0"
"East Central Dam","29.3481","-98.28922","2018-08-24","0"
"East Central Dam","29.3481","-98.28922","2018-08-25","0"
"East Central Dam","29.3481","-98.28922","2018-08-26","0"
"East Central Dam","29.3481","-98.28922","2018-08-27","0"
"East Central Dam","29.3481","-98.28922","2018-08-28","0"
"East Central Dam","29.3481","-98.28922","2018-08-29","0"
"East Central Dam","29.3481","-98.28922","2018-08-30","0"
"East Central Dam","29.3481","-98.28922","2018-08-31","0"
"East Central Dam","29.3481","-98.28922","2018-09-01","0"
"East Central Dam","29.3481","-98.28922","2018-09-02","0"
"East Central Dam","29.3481","-98.28922","2018-09-03","0"
"East Central Dam","29.3481","-98.28922","2018-09-04","0.77"
"East Central Dam","29.3481","-98.28922","2018-09-05","0"
"East Central Dam","29.3481","-98.28922","2018-09-06","1.48"
"East Central Dam","29.3481","-98.28922","2018-09-07","0.07"
"East Central Dam","29.3481","-98.28922","2018-09-08","0"
"East Central Dam","29.3481","-98.28922","2018-09-09","2.05"
"East Central Dam","29.3481","-98.28922","2018-09-10","0.95"
"East Central Dam","29.3481","-98.28922","2018-09-11","1.09"
"East Central Dam","29.3481","-98.28922","2018-09-12","0.01"
"East Central Dam","29.3481","-98.28922","2018-09-13","0"
"East Central Dam","29.3481","-98.28922","2018-09-14","0.09"
"East Central Dam","29.3481","-98.28922","2018-09-15","1.55"
"East Central Dam","29.3481","-98.28922","2018-09-16","0.23"
"East Central Dam","29.3481","-98.28922","2018-09-17","0"
"East Central Dam","29.3481","-98.28922","2018-09-18","0"
"East Central Dam","29.3481","-98.28922","2018-09-19","0"
"East Central Dam","29.3481","-98.28922","2018-09-20","0.07"
"East Central Dam","29.3481","-98.28922","2018-09-21","0"
"East Central Dam","29.3481","-98.28922","2018-09-22","1.07"
"East Central Dam","29.3481","-98.28922","2018-09-23","0"
"East Central Dam","29.3481","-98.28922","2018-09-24","0"
"East Central Dam","29.3481","-98.28922","2018-09-25","0"
"East Central Dam","29.3481","-98.28922","2018-09-26","12.66"
"East Central Dam","29.3481","-98.28922","2018-09-27","0"
"East Central Dam","29.3481","-98.28922","2018-09-28","0"
"East Central Dam","29.3481","-98.28922","2018-09-29","0"
"East Central Dam","29.3481","-98.28922","2018-09-30","0.01"
"East Central Dam","29.3481","-98.28922","2018-10-01","0.06"
"East Central Dam","29.3481","-98.28922","2018-10-02","0.3"
"East Central Dam","29.3481","-98.28922","2018-10-03","0"
"East Central Dam","29.3481","-98.28922","2018-10-04","0"
"East Central Dam","29.3481","-98.28922","2018-10-05","0"
"East Central Dam","29.3481","-98.28922","2018-10-06","0"
"East Central Dam","29.3481","-98.28922","2018-10-07","0.11"
"East Central Dam","29.3481","-98.28922","2018-10-08","0.6"
"East Central Dam","29.3481","-98.28922","2018-10-09","0.13"
"East Central Dam","29.3481","-98.28922","2018-10-10","0"
"East Central Dam","29.3481","-98.28922","2018-10-11","0.01"
"East Central Dam","29.3481","-98.28922","2018-10-12","0"
"East Central Dam","29.3481","-98.28922","2018-10-13","0.09"
"East Central Dam","29.3481","-98.28922","2018-10-14","0"
"East Central Dam","29.3481","-98.28922","2018-10-15","1.06"
"East Central Dam","29.3481","-98.28922","2018-10-16","0.09"
"East Central Dam","29.3481","-98.28922","2018-10-17","0"
"East Central Dam","29.3481","-98.28922","2018-10-18","0.4"
"East Central Dam","29.3481","-98.28922","2018-10-19","0.09"
"East Central Dam","29.3481","-98.28922","2018-10-20","0"
"East Central Dam","29.3481","-98.28922","2018-10-21","0"
"East Central Dam","29.3481","-98.28922","2018-10-22","0.16"
"East Central Dam","29.3481","-98.28922","2018-10-23","0.15"
"East Central Dam","29.3481","-98.28922","2018-10-24","0.57"
"East Central Dam","29.3481","-98.28922","2018-10-25","0"
"East Central Dam","29.3481","-98.28922","2018-10-26","0"
"East Central Dam","29.3481","-98.28922","2018-10-27","0"
"East Central Dam","29.3481","-98.28922","2018-10-28","0"
"East Central Dam","29.3481","-98.28922","2018-10-29","0"
"East Central Dam","29.3481","-98.28922","2018-10-30","0"
"East Central Dam","29.3481","-98.28922","2018-10-31","0.21"
"East Central Dam","29.3481","-98.28922","2018-11-01","0"
"East Central Dam","29.3481","-98.28922","2018-11-02","0"
"East Central Dam","29.3481","-98.28922","2018-11-03","0"
"East Central Dam","29.3481","-98.28922","2018-11-04","0"
"East Central Dam","29.3481","-98.28922","2018-11-05","0"
"East Central Dam","29.3481","-98.28922","2018-11-06","0"
"East Central Dam","29.3481","-98.28922","2018-11-07","0"
"East Central Dam","29.3481","-98.28922","2018-11-08","1.45"
"East Central Dam","29.3481","-98.28922","2018-11-09","0.62"
"East Central Dam","29.3481","-98.28922","2018-11-10","0"
"East Central Dam","29.3481","-98.28922","2018-11-11","0.09"
"East Central Dam","29.3481","-98.28922","2018-11-12","0.03"
"East Central Dam","29.3481","-98.28922","2018-11-13","0"
"East Central Dam","29.3481","-98.28922","2018-11-14","0"
"East Central Dam","29.3481","-98.28922","2018-11-15","0"
"East Central Dam","29.3481","-98.28922","2018-11-16","0"
"East Central Dam","29.3481","-98.28922","2018-11-17","0"
"East Central Dam","29.3481","-98.28922","2018-11-18","0.01"
"East Central Dam","29.3481","-98.28922","2018-11-19","0"
"East Central Dam","29.3481","-98.28922","2018-11-20","0"
"East Central Dam","29.3481","-98.28922","2018-11-21","0"
"East Central Dam","29.3481","-98.28922","2018-11-22","0"
"East Central Dam","29.3481","-98.28922","2018-11-23","0"
"East Central Dam","29.3481","-98.28922","2018-11-24","0"
"East Central Dam","29.3481","-98.28922","2018-11-25","0"
"East Central Dam","29.3481","-98.28922","2018-11-26","0"
"East Central Dam","29.3481","-98.28922","2018-11-27","0"
"East Central Dam","29.3481","-98.28922","2018-11-28","0"
"East Central Dam","29.3481","-98.28922","2018-11-29","0"
"East Central Dam","29.3481","-98.28922","2018-11-30","0"
"East Central Dam","29.3481","-98.28922","2018-12-01","0"
"East Central Dam","29.3481","-98.28922","2018-12-02","0"
"East Central Dam","29.3481","-98.28922","2018-12-03","0"
"East Central Dam","29.3481","-98.28922","2018-12-04","0"
"East Central Dam","29.3481","-98.28922","2018-12-05","0"
"East Central Dam","29.3481","-98.28922","2018-12-06","0"
"East Central Dam","29.3481","-98.28922","2018-12-07","2.49"
"East Central Dam","29.3481","-98.28922","2018-12-08","0.09"
"East Central Dam","29.3481","-98.28922","2018-12-09","0"
"East Central Dam","29.3481","-98.28922","2018-12-10","0"
"East Central Dam","29.3481","-98.28922","2018-12-11","0"
"East Central Dam","29.3481","-98.28922","2018-12-12","0"
"East Central Dam","29.3481","-98.28922","2018-12-13","0"
"East Central Dam","29.3481","-98.28922","2018-12-14","0"
"East Central Dam","29.3481","-98.28922","2018-12-15","0"
"East Central Dam","29.3481","-98.28922","2018-12-16","0"
"East Central Dam","29.3481","-98.28922","2018-12-17","0"
"East Central Dam","29.3481","-98.28922","2018-12-18","0"
"East Central Dam","29.3481","-98.28922","2018-12-19","0"
"East Central Dam","29.3481","-98.28922","2018-12-20","0"
"East Central Dam","29.3481","-98.28922","2018-12-21","0"
"East Central Dam","29.3481","-98.28922","2018-12-22","0"
"East Central Dam","29.3481","-98.28922","2018-12-23","0"
"East Central Dam","29.3481","-98.28922","2018-12-24","0"
"East Central Dam","29.3481","-98.28922","2018-12-25","0"
"East Central Dam","29.3481","-98.28922","2018-12-26","0.18"
"East Central Dam","29.3481","-98.28922","2018-12-27","0"
"East Central Dam","29.3481","-98.28922","2018-12-28","0"
"East Central Dam","29.3481","-98.28922","2018-12-29","0"
"East Central Dam","29.3481","-98.28922","2018-12-30","0.08"
"East Central Dam","29.3481","-98.28922","2018-12-31","0.03"
"East Central Dam","29.3481","-98.28922","2019-01-01","0"
"East Central Dam","29.3481","-98.28922","2019-01-02","0.82"
"East Central Dam","29.3481","-98.28922","2019-01-03","0.09"
"East Central Dam","29.3481","-98.28922","2019-01-04","0"
"East Central Dam","29.3481","-98.28922","2019-01-05","0"
"East Central Dam","29.3481","-98.28922","2019-01-06","0"
"East Central Dam","29.3481","-98.28922","2019-01-07","0"
"East Central Dam","29.3481","-98.28922","2019-01-08","0"
"East Central Dam","29.3481","-98.28922","2019-01-09","0"
"East Central Dam","29.3481","-98.28922","2019-01-10","0"
"East Central Dam","29.3481","-98.28922","2019-01-11","0.4"
"East Central Dam","29.3481","-98.28922","2019-01-12","0"
"East Central Dam","29.3481","-98.28922","2019-01-13","0"
"East Central Dam","29.3481","-98.28922","2019-01-14","0"
"East Central Dam","29.3481","-98.28922","2019-01-15","0"
"East Central Dam","29.3481","-98.28922","2019-01-16","0.05"
"East Central Dam","29.3481","-98.28922","2019-01-17","0"
"East Central Dam","29.3481","-98.28922","2019-01-18","0"
"East Central Dam","29.3481","-98.28922","2019-01-19","0"
"East Central Dam","29.3481","-98.28922","2019-01-20","0"
"East Central Dam","29.3481","-98.28922","2019-01-21","0"
"East Central Dam","29.3481","-98.28922","2019-01-22","0.12"
"East Central Dam","29.3481","-98.28922","2019-01-23","0.07"
"East Central Dam","29.3481","-98.28922","2019-01-24","0"
"East Central Dam","29.3481","-98.28922","2019-01-25","0"
"East Central Dam","29.3481","-98.28922","2019-01-26","0.03"
"East Central Dam","29.3481","-98.28922","2019-01-27","0.51"
"East Central Dam","29.3481","-98.28922","2019-01-28","0"
"East Central Dam","29.3481","-98.28922","2019-01-29","0"
"East Central Dam","29.3481","-98.28922","2019-01-30","0"
"East Central Dam","29.3481","-98.28922","2019-01-31","0"
"East Central Dam","29.3481","-98.28922","2019-02-01","0"
"East Central Dam","29.3481","-98.28922","2019-02-02","0"
"East Central Dam","29.3481","-98.28922","2019-02-03","0"
"East Central Dam","29.3481","-98.28922","2019-02-04","0"
"East Central Dam","29.3481","-98.28922","2019-02-05","0.02"
"East Central Dam","29.3481","-98.28922","2019-02-06","0"
"East Central Dam","29.3481","-98.28922","2019-02-07","0"
"East Central Dam","29.3481","-98.28922","2019-02-08","0"
"East Central Dam","29.3481","-98.28922","2019-02-09","0.13"
"East Central Dam","29.3481","-98.28922","2019-02-10","0.07"
"East Central Dam","29.3481","-98.28922","2019-02-11","0"
"East Central Dam","29.3481","-98.28922","2019-02-12","0.01"
"East Central Dam","29.3481","-98.28922","2019-02-13","0"
"East Central Dam","29.3481","-98.28922","2019-02-14","0.01"
"East Central Dam","29.3481","-98.28922","2019-02-15","0.01"
"East Central Dam","29.3481","-98.28922","2019-02-16","0"
"East Central Dam","29.3481","-98.28922","2019-02-17","0.02"
"East Central Dam","29.3481","-98.28922","2019-02-18","0.02"
"East Central Dam","29.3481","-98.28922","2019-02-19","0.09"
"East Central Dam","29.3481","-98.28922","2019-02-20","0"
"East Central Dam","29.3481","-98.28922","2019-02-21","0.01"
"East Central Dam","29.3481","-98.28922","2019-02-22","0.02"
"East Central Dam","29.3481","-98.28922","2019-02-23","0.01"
"East Central Dam","29.3481","-98.28922","2019-02-24","0.01"
"East Central Dam","29.3481","-98.28922","2019-02-25","0.01"
"East Central Dam","29.3481","-98.28922","2019-02-26","0.02"
"East Central Dam","29.3481","-98.28922","2019-02-27","0.02"
"East Central Dam","29.3481","-98.28922","2019-02-28","0.02"
"East Central Dam","29.3481","-98.28922","2019-03-01","0.02"
"East Central Dam","29.3481","-98.28922","2019-03-02","0.02"
"East Central Dam","29.3481","-98.28922","2019-03-03","0.02"
"East Central Dam","29.3481","-98.28922","2019-03-04","0.02"
"East Central Dam","29.3481","-98.28922","2019-03-05","0.02"
"East Central Dam","29.3481","-98.28922","2019-03-06","0.02"
"East Central Dam","29.3481","-98.28922","2019-03-07","0.02"
"East Central Dam","29.3481","-98.28922","2019-03-08","0.02"
"East Central Dam","29.3481","-98.28922","2019-03-09","0.02"
"East Central Dam","29.3481","-98.28922","2019-03-10","0.02"
"East Central Dam","29.3481","-98.28922","2019-03-11","0.02"
"East Central Dam","29.3481","-98.28922","2019-03-12","0.02"
"East Central Dam","29.3481","-98.28922","2019-03-13","0.12"
"East Central Dam","29.3481","-98.28922","2019-03-14","0.02"
"East Central Dam","29.3481","-98.28922","2019-03-15","0.02"
"East Central Dam","29.3481","-98.28922","2019-03-16","0.02"
"East Central Dam","29.3481","-98.28922","2019-03-17","0"
"East Central Dam","29.3481","-98.28922","2019-03-18","0"
"East Central Dam","29.3481","-98.28922","2019-03-19","0"
"East Central Dam","29.3481","-98.28922","2019-03-20","0.3"
"East Central Dam","29.3481","-98.28922","2019-03-21","0.02"
"East Central Dam","29.3481","-98.28922","2019-03-22","0.02"
"East Central Dam","29.3481","-98.28922","2019-03-23","0.02"
"East Central Dam","29.3481","-98.28922","2019-03-24","0"
"East Central Dam","29.3481","-98.28922","2019-03-25","0"
"East Central Dam","29.3481","-98.28922","2019-03-26","0"
"East Central Dam","29.3481","-98.28922","2019-03-27","0"
"East Central Dam","29.3481","-98.28922","2019-03-28","0"
"East Central Dam","29.3481","-98.28922","2019-03-29","0"
"East Central Dam","29.3481","-98.28922","2019-03-30","0"
"East Central Dam","29.3481","-98.28922","2019-03-31","0"
"East Central Dam","29.3481","-98.28922","2019-04-01","0"
"East Central Dam","29.3481","-98.28922","2019-04-02","0"
"East Central Dam","29.3481","-98.28922","2019-04-03","0"
"East Central Dam","29.3481","-98.28922","2019-04-04","0"
"East Central Dam","29.3481","-98.28922","2019-04-05","0"
"East Central Dam","29.3481","-98.28922","2019-04-06","0.01"
"East Central Dam","29.3481","-98.28922","2019-04-07","0.22"
"East Central Dam","29.3481","-98.28922","2019-04-08","0"
"Elm Creek Dam","29.6028","-98.43269","2018-01-01","0"
"Elm Creek Dam","29.6028","-98.43269","2018-01-02","0"
"Elm Creek Dam","29.6028","-98.43269","2018-01-03","0"
"Elm Creek Dam","29.6028","-98.43269","2018-01-04","0"
"Elm Creek Dam","29.6028","-98.43269","2018-01-05","0"
"Elm Creek Dam","29.6028","-98.43269","2018-01-06","0"
"Elm Creek Dam","29.6028","-98.43269","2018-01-07","0"
"Elm Creek Dam","29.6028","-98.43269","2018-01-08","0"
"Elm Creek Dam","29.6028","-98.43269","2018-01-09","0"
"Elm Creek Dam","29.6028","-98.43269","2018-01-10","0"
"Elm Creek Dam","29.6028","-98.43269","2018-01-11","0"
"Elm Creek Dam","29.6028","-98.43269","2018-01-12","0"
"Elm Creek Dam","29.6028","-98.43269","2018-01-13","0"
"Elm Creek Dam","29.6028","-98.43269","2018-01-14","0"
"Elm Creek Dam","29.6028","-98.43269","2018-01-15","0"
"Elm Creek Dam","29.6028","-98.43269","2018-01-16","0"
"Elm Creek Dam","29.6028","-98.43269","2018-01-17","0.01"
"Elm Creek Dam","29.6028","-98.43269","2018-01-18","0.01"
"Elm Creek Dam","29.6028","-98.43269","2018-01-19","0.05"
"Elm Creek Dam","29.6028","-98.43269","2018-01-20","0.04"
"Elm Creek Dam","29.6028","-98.43269","2018-01-21","0.03"
"Elm Creek Dam","29.6028","-98.43269","2018-01-22","0.03"
"Elm Creek Dam","29.6028","-98.43269","2018-01-23","0.03"
